1 ID:-1 Name:'ActionTableStandin' ContextID:-1 ContextName:'undefined' NumActionItems:6
	1 ID:26727 Desc:'Missing: 0' Cat:'Missing: 0' BtnTxt:'Missing: 0' MnuTxt:'Missing: 0'
	28 ID:40048 Desc:'MeshSmooth' Cat:'Editable Poly' BtnTxt:'MeshSmooth' MnuTxt:'MeshSmooth'
	29 ID:40049 Desc:'MeshSmooth Settings' Cat:'Editable Poly' BtnTxt:'MeshSmooth Settings' MnuTxt:'MeshSmooth Settings'
	30 ID:40044 Desc:'Quickslice Mode' Cat:'Editable Poly' BtnTxt:'Quickslice Mode' MnuTxt:'Quickslice Mode'
	31 ID:40052 Desc:'Repeat Last Operation' Cat:'Editable Poly' BtnTxt:'Repeat Last Operation' MnuTxt:'Repeat Last Operation'
	32 ID:40045 Desc:'Reset Slice Plane' Cat:'Editable Poly' BtnTxt:'Reset Slice Plane' MnuTxt:'Reset Slice Plane'
	33 ID:40030 Desc:'Slice' Cat:'Editable Poly' BtnTxt:'Slice' MnuTxt:'Slice'
	34 ID:40028 Desc:'Slice Plane Mode' Cat:'Editable Poly' BtnTxt:'Slice Plane Mode' MnuTxt:'Slice Plane Mode'
	35 ID:40050 Desc:'Tessellate' Cat:'Editable Poly' BtnTxt:'Tessellate' MnuTxt:'Tessellate'
	36 ID:40051 Desc:'Tessellate Settings' Cat:'Editable Poly' BtnTxt:'Tessellate Settings' MnuTxt:'Tessellate Settings'
	37 ID:40013 Desc:'Bevel Mode' Cat:'Editable Poly' BtnTxt:'Bevel Mode' MnuTxt:'Bevel Mode'
	38 ID:40063 Desc:'Bevel Settings' Cat:'Editable Poly' BtnTxt:'Bevel Settings' MnuTxt:'Bevel Settings'
	39 ID:40011 Desc:'Break' Cat:'Editable Poly' BtnTxt:'Break' MnuTxt:'Break'
	40 ID:40060 Desc:'Cap' Cat:'Editable Poly' BtnTxt:'Cap' MnuTxt:'Cap'
	41 ID:40055 Desc:'Chamfer Mode' Cat:'Editable Poly' BtnTxt:'Chamfer Mode' MnuTxt:'Chamfer Mode'
	42 ID:40056 Desc:'Chamfer Settings' Cat:'Editable Poly' BtnTxt:'Chamfer Settings' MnuTxt:'Chamfer Settings'
	43 ID:40061 Desc:'Connect' Cat:'Editable Poly' BtnTxt:'Connect' MnuTxt:'Connect'
	44 ID:40062 Desc:'Connect Edge Settings' Cat:'Editable Poly' BtnTxt:'Connect Edge Settings' MnuTxt:'Connect Edge Settings'
	45 ID:40071 Desc:'Extrude along Spline Mode' Cat:'Editable Poly' BtnTxt:'Extrude along Spline Mode' MnuTxt:'Extrude along Spline Mode'
	46 ID:40072 Desc:'Extrude along Spline Settings' Cat:'Editable Poly' BtnTxt:'Extrude along Spline Settings' MnuTxt:'Extrude along Spline Settings'
	47 ID:40017 Desc:'Extrude Mode' Cat:'Editable Poly' BtnTxt:'Extrude Mode' MnuTxt:'Extrude Mode'
	48 ID:40054 Desc:'Extrude Settings' Cat:'Editable Poly' BtnTxt:'Extrude Settings' MnuTxt:'Extrude Settings'
	49 ID:40016 Desc:'Insert Vertex Mode' Cat:'Editable Poly' BtnTxt:'Insert Vertex Mode' MnuTxt:'Insert Vertex Mode'
	50 ID:40065 Desc:'Inset Mode' Cat:'Editable Poly' BtnTxt:'Inset Mode' MnuTxt:'Inset Mode'
	51 ID:40066 Desc:'Inset Settings' Cat:'Editable Poly' BtnTxt:'Inset Settings' MnuTxt:'Inset Settings'
	52 ID:40069 Desc:'Hinge from Edge Mode' Cat:'Editable Poly' BtnTxt:'Hinge from Edge Mode' MnuTxt:'Hinge from Edge Mode'
	53 ID:40070 Desc:'Hinge from Edge Settings' Cat:'Editable Poly' BtnTxt:'Hinge from Edge Settings' MnuTxt:'Hinge from Edge Settings'
	54 ID:40064 Desc:'Create Shape From Edges' Cat:'Editable Poly' BtnTxt:'Create Shape From Edges' MnuTxt:'Create Shape From Edges'
	55 ID:40067 Desc:'Outline Mode' Cat:'Editable Poly' BtnTxt:'Outline Mode' MnuTxt:'Outline Mode'
	56 ID:40068 Desc:'Outline Settings' Cat:'Editable Poly' BtnTxt:'Outline Settings' MnuTxt:'Outline Settings'
	57 ID:40053 Desc:'Remove' Cat:'Editable Poly' BtnTxt:'Remove' MnuTxt:'Remove'
	58 ID:40027 Desc:'Remove Isolated Vertices' Cat:'Editable Poly' BtnTxt:'Remove Isolated Vertices' MnuTxt:'Remove Isolated Vertices'
	59 ID:40058 Desc:'Remove Unused Map Vertices' Cat:'Editable Poly' BtnTxt:'Remove Unused Map Vertices' MnuTxt:'Remove Unused Map Vertices'
	60 ID:40059 Desc:'Split Edges' Cat:'Editable Poly' BtnTxt:'Split Edges' MnuTxt:'Split Edges'
	61 ID:40038 Desc:'Target Weld Mode' Cat:'Editable Poly' BtnTxt:'Target Weld Mode' MnuTxt:'Target Weld Mode'
	62 ID:40057 Desc:'Weld Settings' Cat:'Editable Poly' BtnTxt:'Weld Settings' MnuTxt:'Weld Settings'
	63 ID:40009 Desc:'Auto Smooth' Cat:'Editable Poly' BtnTxt:'Auto Smooth' MnuTxt:'Auto Smooth'
	64 ID:40074 Desc:'Edit Triangulation Mode' Cat:'Editable Poly' BtnTxt:'Edit Triangulation Mode' MnuTxt:'Edit Triangulation Mode'
	65 ID:40018 Desc:'Flip Normals' Cat:'Editable Poly' BtnTxt:'Flip Normals' MnuTxt:'Flip Normals'
	66 ID:40075 Desc:'Retriangulate' Cat:'Editable Poly' BtnTxt:'Retriangulate' MnuTxt:'Retriangulate'
	67 ID:41012 Desc:'Constrain to None' Cat:'Editable Poly' BtnTxt:'Constrain to None' MnuTxt:'Constrain to None'
	68 ID:40084 Desc:'Constrain to Edges' Cat:'Editable Poly' BtnTxt:'Constrain to Edges' MnuTxt:'Constrain to Edges'
	69 ID:40085 Desc:'Constrain to Faces' Cat:'Editable Poly' BtnTxt:'Constrain to Faces' MnuTxt:'Constrain to Faces'
	70 ID:41005 Desc:'Constrain to Normals' Cat:'Editable Poly' BtnTxt:'Constrain to Normals' MnuTxt:'Constrain to Normals'
	71 ID:40090 Desc:'Bridge' Cat:'Editable Poly' BtnTxt:'Bridge' MnuTxt:'Bridge'
	72 ID:40091 Desc:'Bridge Settings' Cat:'Editable Poly' BtnTxt:'Bridge Settings' MnuTxt:'Bridge Settings'
	73 ID:40093 Desc:'Select Edge Ring Up' Cat:'Editable Poly' BtnTxt:'Select Edge Ring Up' MnuTxt:'Select Edge Ring Up'
	74 ID:40094 Desc:'Select Edge Ring Down' Cat:'Editable Poly' BtnTxt:'Select Edge Ring Down' MnuTxt:'Select Edge Ring Down'
	75 ID:40095 Desc:'Select Edge Loop Up' Cat:'Editable Poly' BtnTxt:'Select Edge Loop Up' MnuTxt:'Select Edge Loop Up'
	76 ID:40096 Desc:'Select Edge Loop Down' Cat:'Editable Poly' BtnTxt:'Select Edge Loop Down' MnuTxt:'Select Edge Loop Down'
	77 ID:40097 Desc:'Select Edge Ring Up Add' Cat:'Editable Poly' BtnTxt:'Select Edge Ring Up Add' MnuTxt:'Select Edge Ring Up Add'
	78 ID:40098 Desc:'Select Edge Ring Down Add ' Cat:'Editable Poly' BtnTxt:'Select Edge Ring Down Add ' MnuTxt:'Select Edge Ring Down Add '
	79 ID:40099 Desc:'Select Edge Loop Up Add' Cat:'Editable Poly' BtnTxt:'Select Edge Loop Up Add' MnuTxt:'Select Edge Loop Up Add'
	80 ID:40100 Desc:'Select Edge Loop Down Add' Cat:'Editable Poly' BtnTxt:'Select Edge Loop Down Add' MnuTxt:'Select Edge Loop Down Add'
	81 ID:40101 Desc:'Select Edge Ring Up Subtract' Cat:'Editable Poly' BtnTxt:'Select Edge Ring Up Subtract' MnuTxt:'Select Edge Ring Up Subtract'
	82 ID:40102 Desc:'Select Edge Ring Down Subtract' Cat:'Editable Poly' BtnTxt:'Select Edge Ring Down Subtract' MnuTxt:'Select Edge Ring Down Subtract'
	83 ID:40103 Desc:'Select Edge Loop Up SubTract' Cat:'Editable Poly' BtnTxt:'Select Edge Loop Up SubTract' MnuTxt:'Select Edge Loop Up SubTract'
	84 ID:40104 Desc:'Select Edge Loop Down Subtract' Cat:'Editable Poly' BtnTxt:'Select Edge Loop Down Subtract' MnuTxt:'Select Edge Loop Down Subtract'
	85 ID:41007 Desc:'Paint Soft Selection' Cat:'Editable Poly' BtnTxt:'Paint Soft Selection' MnuTxt:'Paint Soft Selection'
	86 ID:41008 Desc:'Lock Soft Selection' Cat:'Editable Poly' BtnTxt:'Lock Soft Selection' MnuTxt:'Lock Soft Selection'
	87 ID:41013 Desc:'Paint Deform Push/Pull' Cat:'Editable Poly' BtnTxt:'Paint Deform Push/Pull' MnuTxt:'Paint Deform Push/Pull'
	88 ID:41014 Desc:'Paint Deform Relax' Cat:'Editable Poly' BtnTxt:'Paint Deform Relax' MnuTxt:'Paint Deform Relax'
	89 ID:41009 Desc:'Turn' Cat:'Editable Poly' BtnTxt:'Turn' MnuTxt:'Turn'
	90 ID:41011 Desc:'Preview Select Mode' Cat:'Editable Poly' BtnTxt:'Preview Select Mode' MnuTxt:'Preview Select Mode'
	91 ID:41016 Desc:'Edit Soft Selection Mode' Cat:'Editable Poly' BtnTxt:'Edit Soft Selection Mode' MnuTxt:'Edit Soft Selection Mode'
	92 ID:41018 Desc:'Subobject Pick' Cat:'Editable Poly' BtnTxt:'Subobject Pick' MnuTxt:'Subobject Pick'
	93 ID:41019 Desc:'Point To Point Selection' Cat:'Editable Poly' BtnTxt:'Point To Point Selection' MnuTxt:'Point To Point Selection'
13 ID:43597487 Name:'Edit Normals' ContextID:43597487 ContextName:'Edit Normals' NumActionItems:14
	1 ID:40076 Desc:'Object Level' Cat:'Edit Normals' BtnTxt:'Object Level' MnuTxt:'Object Level'
	2 ID:40077 Desc:'Normal Level' Cat:'Edit Normals' BtnTxt:'Normal Level' MnuTxt:'Normal Level'
	3 ID:40078 Desc:'Vertex Level' Cat:'Edit Normals' BtnTxt:'Vertex Level' MnuTxt:'Vertex Level'
	4 ID:40079 Desc:'Edge Level' Cat:'Edit Normals' BtnTxt:'Edge Level' MnuTxt:'Edge Level'
	5 ID:40080 Desc:'Face Level' Cat:'Edit Normals' BtnTxt:'Face Level' MnuTxt:'Face Level'
	6 ID:40121 Desc:'Break Normals' Cat:'Edit Normals' BtnTxt:'Break Normals' MnuTxt:'Break Normals'
	7 ID:40122 Desc:'Unify Normals' Cat:'Edit Normals' BtnTxt:'Unify Normals' MnuTxt:'Unify Normals'
	8 ID:40124 Desc:'Reset Normals' Cat:'Edit Normals' BtnTxt:'Reset Normals' MnuTxt:'Reset Normals'
	9 ID:40123 Desc:'Specify Normals' Cat:'Edit Normals' BtnTxt:'Specify Normals' MnuTxt:'Specify Normals'
	10 ID:40081 Desc:'Make Explicit' Cat:'Edit Normals' BtnTxt:'Make Explicit' MnuTxt:'Make Explicit'
	11 ID:40082 Desc:'Copy Normal' Cat:'Edit Normals' BtnTxt:'Copy Normal' MnuTxt:'Copy Normal'
	12 ID:40083 Desc:'Paste Normal' Cat:'Edit Normals' BtnTxt:'Paste Normal' MnuTxt:'Paste Normal'
	13 ID:40087 Desc:'Average Normals' Cat:'Edit Normals' BtnTxt:'Average Normals' MnuTxt:'Average Normals'
	14 ID:40088 Desc:'Average Mode' Cat:'Edit Normals' BtnTxt:'Average Mode' MnuTxt:'Average Mode'
14 ID:43597503 Name:'Poly Select' ContextID:43597503 ContextName:'Poly Select' NumActionItems:1
	1 ID:41015 Desc:'Edit Soft Selection Mode' Cat:'Poly Select' BtnTxt:'Edit Soft Selection Mode' MnuTxt:'Edit Soft Selection Mode'
15 ID:1909744250 Name:'Hair Styling' ContextID:1909744250 ContextName:'Hair Styling' NumActionItems:38
	1 ID:40001 Desc:'Tip' Cat:'Hair Styling' BtnTxt:'Tip' MnuTxt:'Tip' Icon:[HairAndFur,1] 
	2 ID:40002 Desc:'Guide' Cat:'Hair Styling' BtnTxt:'Guide' MnuTxt:'Guide' Icon:[HairAndFur,2] 
	3 ID:58112 Desc:'Verts' Cat:'Hair Styling' BtnTxt:'Verts' MnuTxt:'Verts' Icon:[HairAndFur,3] 
	4 ID:40004 Desc:'Root' Cat:'Hair Styling' BtnTxt:'Root' MnuTxt:'Root' Icon:[HairAndFur,4] 
	5 ID:40006 Desc:'Cut' Cat:'Hair Styling' BtnTxt:'Cut' MnuTxt:'Cut' Icon:[HairAndFur,11] 
	6 ID:40007 Desc:'Brush' Cat:'Hair Styling' BtnTxt:'Brush' MnuTxt:'Brush' Icon:[HairAndFur,10] 
	7 ID:40008 Desc:'Select' Cat:'Hair Styling' BtnTxt:'Select' MnuTxt:'Select' Icon:[HairAndFur,12] 
	8 ID:40009 Desc:'Invert Selection' Cat:'Hair Styling' BtnTxt:'Invert Selection' MnuTxt:'Invert Selection' Icon:[HairAndFur,5] 
	9 ID:40010 Desc:'Rotate Selection' Cat:'Hair Styling' BtnTxt:'Rotate Selection' MnuTxt:'Rotate Selection' Icon:[HairAndFur,6] 
	10 ID:40011 Desc:'Expand Selection' Cat:'Hair Styling' BtnTxt:'Expand Selection' MnuTxt:'Expand Selection' Icon:[HairAndFur,9] 
	11 ID:40012 Desc:'Hide Selected' Cat:'Hair Styling' BtnTxt:'Hide Selected' MnuTxt:'Hide Selected' Icon:[HairAndFur,7] 
	12 ID:40013 Desc:'Show Hidden' Cat:'Hair Styling' BtnTxt:'Show Hidden' MnuTxt:'Show Hidden' Icon:[HairAndFur,8] 
	13 ID:40014 Desc:'Translate' Cat:'Hair Styling' BtnTxt:'Translate' MnuTxt:'Translate' Icon:[HairAndFur,13] 
	14 ID:40015 Desc:'Rotate' Cat:'Hair Styling' BtnTxt:'Rotate' MnuTxt:'Rotate' Icon:[HairAndFur,17] 
	15 ID:40017 Desc:'Stand' Cat:'Hair Styling' BtnTxt:'Stand' MnuTxt:'Stand' Icon:[HairAndFur,14] 
	16 ID:40018 Desc:'Puff' Cat:'Hair Styling' BtnTxt:'Puff' MnuTxt:'Puff' Icon:[HairAndFur,15] 
	17 ID:40019 Desc:'Clump' Cat:'Hair Styling' BtnTxt:'Clump' MnuTxt:'Clump' Icon:[HairAndFur,16] 
	18 ID:40020 Desc:'Scale ' Cat:'Hair Styling' BtnTxt:'Scale ' MnuTxt:'Scale ' Icon:[HairAndFur,18] 
	19 ID:40021 Desc:'Attenuate' Cat:'Hair Styling' BtnTxt:'Attenuate' MnuTxt:'Attenuate' Icon:[HairAndFur,19] 
	20 ID:40022 Desc:'Pop Selected' Cat:'Hair Styling' BtnTxt:'Pop Selected' MnuTxt:'Pop Selected' Icon:[HairAndFur,20] 
	21 ID:40023 Desc:'Pop Zerosized' Cat:'Hair Styling' BtnTxt:'Pop Zerosized' MnuTxt:'Pop Zerosized' Icon:[HairAndFur,21] 
	22 ID:40024 Desc:'Recomb' Cat:'Hair Styling' BtnTxt:'Recomb' MnuTxt:'Recomb' Icon:[HairAndFur,22] 
	23 ID:40025 Desc:'Reset Rest' Cat:'Hair Styling' BtnTxt:'Reset Rest' MnuTxt:'Reset Rest' Icon:[HairAndFur,23] 
	24 ID:40026 Desc:'Toggle Collisions' Cat:'Hair Styling' BtnTxt:'Toggle Collisions' MnuTxt:'Toggle Collisions' Icon:[HairAndFur,24] 
	25 ID:40027 Desc:'Toggle Hairs' Cat:'Hair Styling' BtnTxt:'Toggle Hairs' MnuTxt:'Toggle Hairs' Icon:[HairAndFur,25] 
	26 ID:40028 Desc:'Lock' Cat:'Hair Styling' BtnTxt:'Lock' MnuTxt:'Lock' Icon:[HairAndFur,26] 
	27 ID:40029 Desc:'Unlock' Cat:'Hair Styling' BtnTxt:'Unlock' MnuTxt:'Unlock' Icon:[HairAndFur,27] 
	28 ID:40030 Desc:'Undo' Cat:'Hair Styling' BtnTxt:'Undo' MnuTxt:'Undo' Icon:[HairAndFur,28] 
	29 ID:40031 Desc:'Split Hairgroups' Cat:'Hair Styling' BtnTxt:'Split Hairgroups' MnuTxt:'Split Hairgroups' Icon:[HairAndFur,29] 
	30 ID:40032 Desc:'Merge Hairgroups' Cat:'Hair Styling' BtnTxt:'Merge Hairgroups' MnuTxt:'Merge Hairgroups' Icon:[HairAndFur,30] 
	31 ID:40034 Desc:'Brush Translate' Cat:'Hair Styling' BtnTxt:'Translate' MnuTxt:'Translate'
	32 ID:40035 Desc:'Brush Stand' Cat:'Hair Styling' BtnTxt:'Stand' MnuTxt:'Stand'
	33 ID:40036 Desc:'Brush Puff' Cat:'Hair Styling' BtnTxt:'Puff' MnuTxt:'Puff'
	34 ID:40037 Desc:'Brush Clump' Cat:'Hair Styling' BtnTxt:'Clump' MnuTxt:'Clump'
	35 ID:40038 Desc:'Brush Rotate' Cat:'Hair Styling' BtnTxt:'Rotate' MnuTxt:'Rotate'
	36 ID:40039 Desc:'Brush Scale' Cat:'Hair Styling' BtnTxt:'Scale ' MnuTxt:'Scale '
	37 ID:40040 Desc:'Soft Falloff' Cat:'Hair Styling' BtnTxt:'Soft Falloff' MnuTxt:'Soft Falloff'
	38 ID:40041 Desc:'Ignore Back' Cat:'Hair Styling' BtnTxt:'Ignore Back' MnuTxt:'Ignore Back'
16 ID:256510522 Name:'Particle Flow' ContextID:884103508 ContextName:'Particle Flow' NumActionItems:5
	1 ID:40001 Desc:'Clean Up Particle Flow' Cat:'Particle Flow' BtnTxt:'Clean PFlow' MnuTxt:'Clean PFlow'
	2 ID:40002 Desc:'Reset Particle View' Cat:'Particle Flow' BtnTxt:'Reset PView' MnuTxt:'Reset PView'
	3 ID:40004 Desc:'Synchronize Particle Flow Layers' Cat:'Particle Flow' BtnTxt:'Sync Layers' MnuTxt:'Sync Layers'
	4 ID:40006 Desc:'Repair PFlow Cache System' Cat:'Particle Flow' BtnTxt:'Repair Cache System' MnuTxt:'Repair Cache System'
	5 ID:40007 Desc:'Open PFlow Preset Manager dialog' Cat:'Particle Flow' BtnTxt:'Particle Flow Preset Manager' MnuTxt:'Particle Flow Preset Manager'
17 ID:817457935 Name:'Particle Flow Tools' ContextID:1084387992 ContextName:'Particle Flow Tools' NumActionItems:14
	1 ID:40004 Desc:'Select All In Data View' Cat:'Particle Flow Tools' BtnTxt:'Select All' MnuTxt:'Select All'
	2 ID:40005 Desc:'Select None In Data View' Cat:'Particle Flow Tools' BtnTxt:'Select None' MnuTxt:'Select None'
	3 ID:40006 Desc:'Copy Selected In Data View' Cat:'Particle Flow Tools' BtnTxt:'Copy' MnuTxt:'Copy'
	4 ID:40007 Desc:'Cut Selected In Data View' Cat:'Particle Flow Tools' BtnTxt:'Cut' MnuTxt:'Cut'
	5 ID:40008 Desc:'Paste In Data View' Cat:'Particle Flow Tools' BtnTxt:'Paste' MnuTxt:'Paste'
	6 ID:40012 Desc:'Move Selected Down In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Down' MnuTxt:'Move Down'
	7 ID:40010 Desc:'Move Selected Left In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Left' MnuTxt:'Move Left'
	8 ID:40009 Desc:'Move Selected Right In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Right' MnuTxt:'Move Right'
	9 ID:40011 Desc:'Move Selected Up In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Up' MnuTxt:'Move Up'
	10 ID:40016 Desc:'Move Selected Down x10 In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Down x10' MnuTxt:'Move Down x10'
	11 ID:40014 Desc:'Move Selected Left x10 In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Left x10' MnuTxt:'Move Left x10'
	12 ID:40013 Desc:'Move Selected Right x10 In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Right x10' MnuTxt:'Move Right x10'
	13 ID:40015 Desc:'Move Selected Up x10 In Data View' Cat:'Particle Flow Tools' BtnTxt:'Move Up x10' MnuTxt:'Move Up x10'
	14 ID:40021 Desc:'Rename Suboperator In Data View' Cat:'Particle Flow Tools' BtnTxt:'Rename' MnuTxt:'Rename'
18 ID:135018554 Name:'Particle Flow' ContextID:884103508 ContextName:'Particle Flow' NumActionItems:2
	1 ID:32771 Desc:'Particle View Toggle' Cat:'Particle Flow' BtnTxt:'Particle View' MnuTxt:'Particle View'
	2 ID:32772 Desc:'Particle Emission Toggle' Cat:'Particle Flow' BtnTxt:'Particle Emission' MnuTxt:'Particle Emission'
19 ID:135018555 Name:'Particle Flow' ContextID:884103508 ContextName:'Particle Flow' NumActionItems:1
	1 ID:32900 Desc:'Selected Particle Emission Toggle' Cat:'Particle Flow' BtnTxt:'Selected Particle Emission' MnuTxt:'Selected Particle Emission'
20 ID:135018556 Name:'Particle Flow' ContextID:884103508 ContextName:'Particle Flow' NumActionItems:3
	1 ID:32774 Desc:'Select All In Particle View' Cat:'Particle Flow' BtnTxt:'Select All' MnuTxt:'Select All'
	2 ID:32775 Desc:'Copy Selected In Particle View' Cat:'Particle Flow' BtnTxt:'Copy' MnuTxt:'Copy'
	3 ID:32776 Desc:'Paste In Particle View' Cat:'Particle Flow' BtnTxt:'Paste' MnuTxt:'Paste'
21 ID:2128104465 Name:'Preset Maker' ContextID:2128104499 ContextName:'Preset Maker' NumActionItems:8
	1 ID:40016 Desc:'Add Offset Controllers' Cat:'Preset Maker' BtnTxt:'Add Offset Controllers' MnuTxt:'Add Offset Controllers'
	2 ID:40017 Desc:'Delete Offset Controllers' Cat:'Preset Maker' BtnTxt:'Delete Offset Controllers' MnuTxt:'Delete Offset Controllers'
	3 ID:40018 Desc:'Remove All' Cat:'Preset Maker' BtnTxt:'Remove All' MnuTxt:'Remove All'
	4 ID:40019 Desc:'Load Preset' Cat:'Preset Maker' BtnTxt:'Load Preset' MnuTxt:'Load Preset'
	5 ID:40025 Desc:'Add Scene Preset to Selected' Cat:'Preset Maker' BtnTxt:'Add Scene Preset to Selected' MnuTxt:'Add Scene Preset to Selected'
	6 ID:40021 Desc:'Remove Preset from Selected' Cat:'Preset Maker' BtnTxt:'Remove Preset from Selected' MnuTxt:'Remove Preset from Selected'
	7 ID:40022 Desc:'Create Preset' Cat:'Preset Maker' BtnTxt:'Create Preset' MnuTxt:'Create Preset'
	8 ID:40023 Desc:'Remove Preset From Disk ' Cat:'Preset Maker' BtnTxt:'Remove Preset From Disk ' MnuTxt:'Remove Preset From Disk '
22 ID:951718758 Name:'Edit/Editable Mesh' ContextID:951718758 ContextName:'Edit/Editable Mesh' NumActionItems:52
	1 ID:40001 Desc:'Next Sub-object Level' Cat:'Edit/Editable Mesh' BtnTxt:'Next Sub-object Level' MnuTxt:'Next Sub-object Level'
	2 ID:40002 Desc:'Previous Sub-object Level' Cat:'Edit/Editable Mesh' BtnTxt:'Previous Sub-object Level' MnuTxt:'Previous Sub-object Level'
	3 ID:40003 Desc:'Vertex Level' Cat:'Edit/Editable Mesh' BtnTxt:'Vertex Level' MnuTxt:'Vertex Level'
	4 ID:40004 Desc:'Edge Level' Cat:'Edit/Editable Mesh' BtnTxt:'Edge Level' MnuTxt:'Edge Level'
	5 ID:40005 Desc:'Face Level' Cat:'Edit/Editable Mesh' BtnTxt:'Face Level' MnuTxt:'Face Level'
	6 ID:40006 Desc:'Polygon Level' Cat:'Edit/Editable Mesh' BtnTxt:'Polygon Level' MnuTxt:'Polygon Level'
	7 ID:40007 Desc:'Element Level' Cat:'Edit/Editable Mesh' BtnTxt:'Element Level' MnuTxt:'Element Level'
	8 ID:40008 Desc:'Object Level' Cat:'Edit/Editable Mesh' BtnTxt:'Object Level' MnuTxt:'Object Level'
	9 ID:40009 Desc:'Auto Smooth' Cat:'Edit/Editable Mesh' BtnTxt:'Auto Smooth' MnuTxt:'Auto Smooth'
	10 ID:40010 Desc:'Attach Mode' Cat:'Edit/Editable Mesh' BtnTxt:'Attach Mode' MnuTxt:'Attach Mode'
	11 ID:40011 Desc:'Break Vertices' Cat:'Edit/Editable Mesh' BtnTxt:'Break Vertices' MnuTxt:'Break Vertices'
	12 ID:40012 Desc:'Ignore Backfacing in Selections' Cat:'Edit/Editable Mesh' BtnTxt:'Ignore Backfacing in Selections' MnuTxt:'Ignore Backfacing in Selections'
	13 ID:40013 Desc:'Bevel Mode' Cat:'Edit/Editable Mesh' BtnTxt:'Bevel Mode' MnuTxt:'Bevel Mode'
	14 ID:40014 Desc:'Create Mode' Cat:'Edit/Editable Mesh' BtnTxt:'Create Mode' MnuTxt:'Create Mode'
	15 ID:40015 Desc:'Cut Mode' Cat:'Edit/Editable Mesh' BtnTxt:'Cut Mode' MnuTxt:'Cut Mode'
	16 ID:40016 Desc:'Divide Mode' Cat:'Edit/Editable Mesh' BtnTxt:'Divide Mode' MnuTxt:'Divide Mode'
	17 ID:40017 Desc:'Extrude Mode' Cat:'Edit/Editable Mesh' BtnTxt:'Extrude Mode' MnuTxt:'Extrude Mode'
	18 ID:40018 Desc:'Flip Normals' Cat:'Edit/Editable Mesh' BtnTxt:'Flip Normals' MnuTxt:'Flip Normals'
	19 ID:40019 Desc:'Soft Selection Affect Backfacing' Cat:'Edit/Editable Mesh' BtnTxt:'Soft Selection Affect Backfacing' MnuTxt:'Soft Selection Affect Backfacing'
	20 ID:40020 Desc:'Unify Normals' Cat:'Edit/Editable Mesh' BtnTxt:'Unify Normals' MnuTxt:'Unify Normals'
	21 ID:40021 Desc:'Hide Selected' Cat:'Edit/Editable Mesh' BtnTxt:'Hide Selected' MnuTxt:'Hide Selected'
	22 ID:40022 Desc:'Edge Invisible' Cat:'Edit/Editable Mesh' BtnTxt:'Edge Invisible' MnuTxt:'Edge Invisible'
	23 ID:40023 Desc:'Ignore Visible Edges (for Polygons)' Cat:'Edit/Editable Mesh' BtnTxt:'Ignore Visible Edges (for Polygons)' MnuTxt:'Ignore Visible Edges (for Polygons)'
	24 ID:40024 Desc:'Collapse' Cat:'Edit/Editable Mesh' BtnTxt:'Collapse' MnuTxt:'Collapse'
	25 ID:40025 Desc:'Show Normals' Cat:'Edit/Editable Mesh' BtnTxt:'Show Normals' MnuTxt:'Show Normals'
	26 ID:40026 Desc:'Select Open Edges' Cat:'Edit/Editable Mesh' BtnTxt:'Select Open Edges' MnuTxt:'Select Open Edges'
	27 ID:40027 Desc:'Delete Isolated Vertices' Cat:'Edit/Editable Mesh' BtnTxt:'Delete Isolated Vertices' MnuTxt:'Delete Isolated Vertices'
	28 ID:40028 Desc:'Slice Plane' Cat:'Edit/Editable Mesh' BtnTxt:'Slice Plane' MnuTxt:'Slice Plane'
	29 ID:40029 Desc:'Soft Selection' Cat:'Edit/Editable Mesh' BtnTxt:'Soft Selection' MnuTxt:'Soft Selection'
	30 ID:40030 Desc:'Slice' Cat:'Edit/Editable Mesh' BtnTxt:'Slice' MnuTxt:'Slice'
	31 ID:40031 Desc:'Detach' Cat:'Edit/Editable Mesh' BtnTxt:'Detach' MnuTxt:'Detach'
	32 ID:40032 Desc:'Edge Turn' Cat:'Edit/Editable Mesh' BtnTxt:'Edge Turn' MnuTxt:'Edge Turn'
	33 ID:40033 Desc:'Unhide All' Cat:'Edit/Editable Mesh' BtnTxt:'Unhide All' MnuTxt:'Unhide All'
	34 ID:40034 Desc:'Edge Visible' Cat:'Edit/Editable Mesh' BtnTxt:'Edge Visible' MnuTxt:'Edge Visible'
	35 ID:40035 Desc:'Select By Vertex Toggle' Cat:'Edit/Editable Mesh' BtnTxt:'Select By Vertex Toggle' MnuTxt:'Select By Vertex Toggle'
	36 ID:40036 Desc:'Auto Edge' Cat:'Edit/Editable Mesh' BtnTxt:'Auto Edge' MnuTxt:'Auto Edge'
	37 ID:40038 Desc:'Weld Selected' Cat:'Edit/Editable Mesh' BtnTxt:'Weld Selected' MnuTxt:'Weld Selected'
